PlotID,EstablishDate,Easting,Northing,PlotKey,ACHY,ACLA,ACMI2,ADLE,AECY,AMUT,ARCO5,ARFR4,ARLU,ARNO4,ARPU9,ARTR2,ASAM5,ASTRA,ASTRA01,ASTRA2,ATCA2,ATCO,BOGR2,BRIN2,BRTE,BUNKF01,CELE3,CEMO2,CHDE,CHDE2,CHER2,CHVI8,COAR4,COHI4,COUM,COWRW,CRMI,DEPI,DRCU,ELEL5,ERCI6,ERCO27,ERIGE,ERIGE2,ERIGERON SP.,ERLE10,ERLO4,ERNA10,ERPU9,ERRA3,ERUM,GUSA2,HECO26,HEMU3,HETER8,HL,HYFI,IPPU4,IPRO,JUOS,KRLA2,LAOC3,LARE,LASE,LELU,LEMO2,LEMO3,LESA4,LIIN2,LODI,LOTR2,LUBA3,MAPI,MARE11,MAVU,None,OECA10,OPFR,OPPO,ORFA,PAMU11,PASM,PEBR9,PECE,PECR5,PENST,PEPU7,PEST2,PHAU3,PHHOC,PHLO2,PHRE9,PIDE4,PIED,PLJA,PLPA2,POBU,POFE,POPR,PUST,QUGA,RHTR,S,SATR12,SAUU3,SAVE4,SCLI,SEIN2,SPCO,SPCR,SYLO,TEIV,THAU3,TOAN,TRDU,TRDY,TRGY,UNKM,UNKSEEDLING,VUOC,WL,WYAR,WYLA,ZIPA2
8_GUSG_CONTROL,2016-06-13T06:00:00Z,180541,4218732,1607151106423529,0,0,0,0,0,0,0,0,0,0.22666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11333333333333333,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0.47333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2866666666666667,0,0,0,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04666666666666667,0,0,0
11_GUSG_CONTROL,2016-06-13T06:00:00Z,181256,4216732,1607221316417331,0.03333333333333333,0,0,0,0,0,0,0.03333333333333333,0,0.013333333333333334,0,0.09333333333333334,0,0,0,0,0.006666666666666667,0,0,0,0.08666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25333333333333335,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.64,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19333333333333333,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.05333333333333334,0,0,0
12_GUSG_CONTROL,2016-06-13T06:00:00Z,185250,4217434,1607261242373761,0,0,0,0,0,0,0,0,0,0.006666666666666667,0.006666666666666667,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0.006666666666666667,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0,0.42,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.47333333333333333,0,0,0.006666666666666667,0,0,0,0,0,0,0,0.04666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
14_GUSG_CONTROL,2016-06-15T06:00:00Z,179408,4219177,1607261400403713,0.1,0,0,0,0,0,0,0,0,0.013333333333333334,0,0.02,0.006666666666666667,0,0,0,0.006666666666666667,0,0,0,0.06666666666666667,0,0,0,0,0.006666666666666667,0.04666666666666667,0.02,0,0,0,0,0,0,0,0.09333333333333334,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0.006666666666666667,0.02,0,0,0.6066666666666667,0,0,0,0,0.05333333333333334,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0.26666666666666666,0,0,0,0,0,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0.04666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0
1_DENSE,2016-06-07T06:00:00Z,179409,4222342,1607261513153310,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.006666666666666667,0,0,0,0.02666666666666667,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5733333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0
4_DENSE,2016-06-07T06:00:00Z,180719,4222520,1607261607234304,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0.006666666666666667,0,0.14,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12666666666666668,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.04666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,0.02,0,0,0
5_DENSE,2016-06-07T06:00:00Z,181008,4222011,1607270743351840,0,0,0,0,0,0,0,0.006666666666666667,0,0.006666666666666667,0,0.1,0,0,0,0,0.006666666666666667,0,0.06666666666666667,0,0.1,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0.12666666666666668,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0.04666666666666667,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.10666666666666667,0,0,0
12_DENSE,2016-06-14T06:00:00Z,174483,4223781,1607270831559672,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0.04666666666666667,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0,0,0.6333333333333333,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0.02,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0.10666666666666667,0.05333333333333334,0,0,0
11_DENSE,2016-06-07T06:00:00Z,174300,4225193,1608011232206899,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14666666666666667,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0.6466666666666666,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.14666666666666667,0,0,0
9_DENSE,2016-06-13T06:00:00Z,181662,4218346,1608011631023302,0.006666666666666667,0,0,0.02666666666666667,0,0,0,0.013333333333333334,0,0.12,0,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0,0,0.013333333333333334,0,0,0,0,0,0.013333333333333334,0.11333333333333333,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0.04666666666666667,0,0,0.6133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
6_DENSE,2016-06-09T06:00:00Z,180141,4221912,1608021636033656,0,0,0,0,0,0,0,0.08666666666666667,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0.5066666666666667,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.006666666666666667,0,0.08666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
7_DENSE,2016-06-09T06:00:00Z,184790,4216541,1608031358567749,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0.2733333333333333,0,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0.23333333333333334,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0.006666666666666667,0.013333333333333334,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0.02,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0.013333333333333334,0,0,0
8_DENSE,2016-06-06T06:00:00Z,182225,4218832,1608031508414280,0.013333333333333334,0,0,0.013333333333333334,0,0,0,0,0,0.26666666666666666,0,0,0,0,0,0,0,0.006666666666666667,0.013333333333333334,0,0.013333333333333334,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0.006666666666666667,0,0.08666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.5466666666666666,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.013333333333333334,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0.02,0,0,0
3_DENSE,2016-06-14T06:00:00Z,180014,4222601,1608040733521244,0.006666666666666667,0,0,0,0,0,0,0,0,0.15333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.006666666666666667,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0
2_DENSE,2016-06-09T06:00:00Z,180558,4221623,1611211120272718,0,0,0,0,0,0,0,0,0,0.07333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0.02,0,0,0,0,0.09333333333333334,0,0,0,0.26666666666666666,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG_28_calibration,2016-05-31T06:00:00Z,0,0,1611221610381352,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.36,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0.02,0,0,0,0,0,0,0,0.08,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29333333333333333,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0.02,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0.013333333333333334,0,0,0
PR11,2017-06-14T06:00:00Z,144997,4187260,1708011957309320,0,0,0,0,0.05333333333333334,0,0,0,0,0,0,0.19333333333333333,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0.006666666666666667,0.006666666666666667,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0.3933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
PR09,2017-06-07T06:00:00Z,145716,4189582,1708031555568660,0,0,0,0,0,0,0,0,0,0,0,0.30666666666666664,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0.4066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0
PR08,2017-06-13T06:00:00Z,161648,4192030,1708041143501593,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0.02,0,0.006666666666666667,0,0.7533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0.30666666666666664,0,0,0,0,0,0.02,0,0,0.013333333333333334,0,0.013333333333333334,0,0,0,0,0,0,0.15333333333333332,0,0,0,0.15333333333333332,0,0.013333333333333334,0.2866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04666666666666667,0.013333333333333334,0,0
PR1100,2017-06-12T06:00:00Z,161355,4188689,1708071606473313,0,0,0.006666666666666667,0,0,0.04,0,0,0.02,0,0,0.08666666666666667,0,0,0,0,0,0,0,0.006666666666666667,0.006666666666666667,0,0.14,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0.013333333333333334,0.03333333333333333,0,0,0.7,0,0,0,0.06666666666666667,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.38666666666666666,0,0,0.006666666666666667,0,0,0,0,0,0,0.006666666666666667,0.02666666666666667,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0.11333333333333333,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0.08666666666666667,0,0,0
PR05,2017-06-19T06:00:00Z,145562,4188052,1708082009045600,0,0,0,0,0,0,0,0,0,0,0,0.31333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.5533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0
PR04,2017-06-14T06:00:00Z,161078,4199084,1708091916211533,0,0.02666666666666667,0.013333333333333334,0.05333333333333334,0,0.04666666666666667,0.03333333333333333,0,0,0,0,0.08,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0.02666666666666667,0,0,0,0,0.006666666666666667,0,0,0,0,0,0.013333333333333334,0,0,0.04666666666666667,0,0,0,0,0,0,0,0.02,0.006666666666666667,0,0,0,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0.32666666666666666,0,0,0,0,0,0.013333333333333334,0,0,0,0.006666666666666667,0.02,0.006666666666666667,0,0,0.04,0,0,0,0,0,0,0.09333333333333334,0,0.12666666666666668,0.08666666666666667,0,0,0,0,0,0,0.006666666666666667,0,0,0.05333333333333334,0,0,0,0.013333333333333334,0,0,0,0,0,0.11333333333333333,0.013333333333333334,0.006666666666666667,0
PR01,2017-06-13T06:00:00Z,162305,4195365,1708161903245627,0,0,0.04,0,0,0.013333333333333334,0.013333333333333334,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0.006666666666666667,0.013333333333333334,0,0.08,0,0.013333333333333334,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0.006666666666666667,0,0.006666666666666667,0.10666666666666667,0,0,0.8333333333333334,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0.03333333333333333,0,0.2,0,0,0,0,0,0.07333333333333333,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0.1,0.006666666666666667,0.13333333333333333,0.3,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0.07333333333333333,0.02,0,0
PR1000,2017-06-12T06:00:00Z,165800,4186051,1708210743038551,0,0,0.02666666666666667,0,0,0,0,0,0,0.006666666666666667,0,0.05333333333333334,0,0.013333333333333334,0,0,0,0,0,0,0.07333333333333333,0,0.07333333333333333,0.013333333333333334,0.04,0,0,0,0,0,0.006666666666666667,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0.02,0.08666666666666667,0,0,0.74,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.006666666666666667,0,0.006666666666666667,0,0.36,0,0,0,0,0,0,0,0,0.006666666666666667,0,0.02,0,0,0,0.013333333333333334,0,0,0,0,0,0,0.08,0,0,0.18666666666666668,0,0,0,0,0,0,0,0.006666666666666667,0,0.09333333333333334,0,0,0,0,0,0,0,0,0,0.02666666666666667,0.006666666666666667,0,0
PR900,2017-06-19T06:00:00Z,151515,4208819,1708301948377795,0,0,0,0,0,0.013333333333333334,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0.5133333333333333,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0.05333333333333334,0,0,0
PR400,2017-06-19T06:00:00Z,150630,4218624,1708302111558848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0.44666666666666666,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0.07333333333333333,0,0,0
DC02,2017-06-22T06:00:00Z,174709.8674,4227117.85839,1709051754389859,0.013333333333333334,0,0,0,0,0,0,0,0,0.006666666666666667,0,0.17333333333333334,0,0,0,0,0,0,0.07333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.6066666666666667,0,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09333333333333334,0,0,0
DW02,2017-06-20T06:00:00Z,188341.03185,4213882.12607,1709061915266582,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0.14666666666666667,0,0.013333333333333334,0,0,0,0.013333333333333334,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25333333333333335,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.04666666666666667,0,0,0
DW01,2017-09-19T06:00:00Z,188701.439168,4213427.13002,1709190755056056,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.13333333333333333,0,0.05333333333333334,0,0,0,0,0,0.006666666666666667,0.006666666666666667,0,0,0,0,0,0,0,0.17333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.10666666666666667,0.06666666666666667,0,0,0.8533333333333334,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0.37333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3933333333333333,0,0,0
DC01,2017-06-21T06:00:00Z,177225.696692,4224870.88598,1709220852306101,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.07333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.38,0,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07333333333333333,0,0,0
SSC02,2017-09-22T06:00:00Z,175165.980772,4225019.0373,1709221418572786,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5133333333333333,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.05333333333333334,0,0,0
HLI01,2017-06-21T06:00:00Z,180624.941596,4224005.96323,1709250715107701,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0.04666666666666667,0,0,0,0,0,0,0.18666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0.11333333333333333,0,0,0.6733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0.05333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0
HLI02,2017-06-21T06:00:00Z,179320.969403,4224671.99014,1709251004505850,0,0,0,0,0,0,0,0,0,0.013333333333333334,0,0.14,0,0,0,0,0,0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0.5066666666666667,0,0,0,0.07333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,0,0,0
